"Station Name","WINDSOR A"
"Province","ONTARIO"
"Latitude","42.28"
"Longitude","-82.96"
"Elevation","189.60"
"Climate Identifier","6139525"
"WMO Identifier","71538"
"TC Identifier","YQG"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2010-01-01","2010","01","01","","-2.7","","-8.8","","-5.8","","23.8","","0.0","","0.0","","1.0","","0.4","","1","","29","E","41","E"
"2010-01-02","2010","01","02","","-8.7","","-14.4","","-11.6","","29.6","","0.0","","0.0","","0.0","","0.0","","2","","31","E","44","E"
"2010-01-03","2010","01","03","","-5.7","","-14.8","","-10.3","","28.3","","0.0","","0.0","","0.6","","0.2","","0","","31","E","39","E"
"2010-01-04","2010","01","04","","-4.6","","-7.5","","-6.1","","24.1","","0.0","","0.0","","3.8","","2.4","","2","","32","E","35","E"
"2010-01-05","2010","01","05","","-2.3","","-6.1","","-4.2","","22.2","","0.0","","0.0","","0.4","","0.2","","3","","31","E","32","E"
"2010-01-06","2010","01","06","","-1.9","","-3.2","","-2.6","","20.6","","0.0","","0.0","","0.0","T","0.0","T","2","","31","E","39","E"
"2010-01-07","2010","01","07","","-2.9","","-5.7","","-4.3","","22.3","","0.0","","0.0","","13.2","","8.2","","0","T","","","<31",""
"2010-01-08","2010","01","08","","-2.6","","-8.3","","-5.5","","23.5","","0.0","","0.0","","2.8","","1.8","","13","","34","E","35","E"
"2010-01-09","2010","01","09","","-4.5","","-11.7","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"2010-01-10","2010","01","10","","-2.8","","-13.6","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","11","","24","E","41","E"
"2010-01-11","2010","01","11","","-5.3","","-8.3","","-6.8","","24.8","","0.0","","0.0","","4.2","","2.8","","9","","23","E","37","E"
"2010-01-12","2010","01","12","","-2.1","","-6.9","","-4.5","","22.5","","0.0","","0.0","","1.0","","0.2","","11","","","","<31",""
"2010-01-13","2010","01","13","","-0.5","","-4.3","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","9","","22","E","44","E"
"2010-01-14","2010","01","14","","3.5","","-3.9","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","7","","24","E","32","E"
"2010-01-15","2010","01","15","","2.8","","0.4","","1.6","","16.4","","0.0","","0.0","T","0.0","","0.0","T","1","","","","<31",""
"2010-01-16","2010","01","16","","0.8","","-1.5","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2010-01-17","2010","01","17","","0.1","","-3.8","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2010-01-18","2010","01","18","","0.2","","-5.0","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2010-01-19","2010","01","19","","1.6","","-0.6","","0.5","","17.5","","0.0","","0.0","T","0.0","T","0.0","T","0","T","","","<31",""
"2010-01-20","2010","01","20","","-0.5","","-7.5","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","4","E","33","E"
"2010-01-21","2010","01","21","","1.0","","-7.5","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","T","7","E","37","E"
"2010-01-22","2010","01","22","","2.9","","-1.6","","0.7","","17.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2010-01-23","2010","01","23","","3.1","","-0.1","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2010-01-24","2010","01","24","","7.6","","2.8","","5.2","","12.8","","0.0","","8.0","","0.0","","8.0","","0","","17","E","37","E"
"2010-01-25","2010","01","25","","6.9","","-0.5","","3.2","","14.8","","0.0","","4.2","","0.0","T","4.2","","0","","24","E","50","E"
"2010-01-26","2010","01","26","","-0.4","","-4.7","","-2.6","","20.6","","0.0","","0.0","","0.2","","0.2","","0","T","24","E","46","E"
"2010-01-27","2010","01","27","","-2.3","","-8.1","","-5.2","","23.2","","0.0","","0.0","","0.4","","0.4","","0","T","25","E","46","E"
"2010-01-28","2010","01","28","","-2.9","","-12.5","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","28","E","54","E"
"2010-01-29","2010","01","29","","-7.5","","-13.4","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2010-01-30","2010","01","30","","-6.3","","-11.9","","-9.1","","27.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2010-01-31","2010","01","31","","-2.4","","-11.0","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","E","48","E"
"2010-02-01","2010","02","01","","-2.3","","-10.3","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2010-02-02","2010","02","02","","-0.5","","-8.2","","-4.4","","22.4","","0.0","","0.0","","2.2","","1.8","","0","","","","<31",""
"2010-02-03","2010","02","03","","2.3","","-2.9","","-0.3","","18.3","","0.0","","0.0","","2.0","","1.2","","4","","","","<31",""
"2010-02-04","2010","02","04","","0.6","","-7.1","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2010-02-05","2010","02","05","","-0.1","","-3.5","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","0","","4","E","52","E"
"2010-02-06","2010","02","06","","-2.9","","-7.5","","-5.2","","23.2","","0.0","","0.0","","0.2","","0.0","T","0","","4","E","57","E"
"2010-02-07","2010","02","07","","-1.4","","-6.5","","-4.0","","22.0","","0.0","","0.0","","0.4","","0.2","","0","T","","","<31",""
"2010-02-08","2010","02","08","","1.6","","-8.8","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2010-02-09","2010","02","09","","-3.4","","-6.4","","-4.9","","22.9","","0.0","","0.0","","13.4","","12.2","","0","","20","E","46","E"
