"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","","-3.8","","-15.6","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"2009-01-02","2009","01","02","","0.7","","-4.7","","-2.0","","20.0","","0.0","","0.0","","1.2","","0.6","","2","","28","","48",""
"2009-01-03","2009","01","03","","-1.9","","-11.8","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","2","","28","","35",""
"2009-01-04","2009","01","04","","-0.7","","-12.2","","-6.5","","24.5","","0.0","","0.0","T","0.0","","0.0","T","2","","","","<31",""
"2009-01-05","2009","01","05","","0.6","","-7.7","","-3.6","","21.6","","0.0","","0.0","T","0.0","","0.0","T","1","","27","","44",""
"2009-01-06","2009","01","06","","-0.6","","-10.0","","-5.3","","23.3","","0.0","","0.0","T","3.6","","3.4","","1","","11","","33",""
"2009-01-07","2009","01","07","","0.7","","-2.8","","-1.1","","19.1","","0.0","","1.0","","9.0","","10.0","","5","","25","","46",""
"2009-01-08","2009","01","08","","-2.8","","-12.0","","-7.4","","25.4","","0.0","","0.0","","0.2","","0.2","","11","","30","","48",""
"2009-01-09","2009","01","09","","-6.0","","-12.2","","-9.1","","27.1","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"2009-01-10","2009","01","10","","-6.8","","-14.9","","-10.9","","28.9","","0.0","","0.0","","3.8","","3.4","","11","","1","","39",""
"2009-01-11","2009","01","11","","-6.3","","-12.8","","-9.6","","27.6","","0.0","","0.0","","0.2","","0.2","","14","","36","","33",""
"2009-01-12","2009","01","12","","-3.5","","-10.6","","-7.1","","25.1","","0.0","","0.0","","0.0","","0.0","","14","","27","","35",""
"2009-01-13","2009","01","13","","1.1","","-16.9","","-7.9","","25.9","","0.0","","0.0","","4.0","","4.6","","15","","31","","65",""
"2009-01-14","2009","01","14","","-13.1","","-22.1","","-17.6","","35.6","","0.0","","0.0","","0.8","","0.8","","18","","","","<31",""
"2009-01-15","2009","01","15","","-10.8","","-19.3","","-15.1","","33.1","","0.0","","0.0","","0.6","","0.6","","18","","26","","33",""
"2009-01-16","2009","01","16","","-12.7","","-18.0","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","18","","26","","50",""
"2009-01-17","2009","01","17","","-6.9","","-20.0","","-13.5","","31.5","","0.0","","0.0","","4.8","","4.0","","18","","14","","37",""
"2009-01-18","2009","01","18","","-3.0","","-8.6","","-5.8","","23.8","","0.0","","0.0","","2.8","","2.8","","21","","14","","33",""
"2009-01-19","2009","01","19","","-5.6","","-11.6","","-8.6","","26.6","","0.0","","0.0","","0.8","","0.8","","24","","","","<31",""
"2009-01-20","2009","01","20","","-10.2","","-17.5","","-13.9","","31.9","","0.0","","0.0","","0.0","T","0.0","T","24","","36","","44",""
"2009-01-21","2009","01","21","","-5.5","","-19.0","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","24","","27","","41",""
"2009-01-22","2009","01","22","","-1.9","","-6.0","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"2009-01-23","2009","01","23","","3.6","","-6.8","","-1.6","","19.6","","0.0","","0.0","","0.0","T","0.0","T","24","","30","","63",""
"2009-01-24","2009","01","24","","-6.7","","-19.2","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","21","","31","","46",""
"2009-01-25","2009","01","25","","-8.9","","-15.6","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","21","","25","","37",""
"2009-01-26","2009","01","26","","-8.8","","-16.9","","-12.9","","30.9","","0.0","","0.0","","0.0","","0.0","","21","","26","","33",""
"2009-01-27","2009","01","27","","-4.0","","-13.8","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","21","","11","","33",""
"2009-01-28","2009","01","28","","-3.4","","-8.2","","-5.8","","23.8","","0.0","","0.0","","13.4","","12.6","","23","","","M","","M"
"2009-01-29","2009","01","29","","-3.1","","-10.2","","-6.7","","24.7","","0.0","","0.0","","0.4","","0.4","","32","","22","","35",""
"2009-01-30","2009","01","30","","-3.2","","-10.8","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","32","","27","","48",""
"2009-01-31","2009","01","31","","-4.7","","-16.7","","-10.7","","28.7","","0.0","","0.0","","0.4","","0.0","T","32","","23","","37",""
"2009-02-01","2009","02","01","","4.4","","-4.8","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","32","","26","","52",""
"2009-02-02","2009","02","02","","2.0","","-7.9","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"2009-02-03","2009","02","03","","-3.8","","-10.5","","-7.2","","25.2","","0.0","","0.0","","7.4","","6.2","","27","","8","","37",""
"2009-02-04","2009","02","04","","-10.2","","-18.0","","-14.1","","32.1","","0.0","","0.0","","1.6","","1.0","","35","","35","","35",""
"2009-02-05","2009","02","05","","-9.0","","-22.2","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","35","","","","<31",""
"2009-02-06","2009","02","06","","-2.0","","-11.8","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","35","","","","<31",""
"2009-02-07","2009","02","07","","7.9","","-8.3","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","32","","24","","70",""
"2009-02-08","2009","02","08","","4.0","","-4.8","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","9","","30","","57",""
"2009-02-09","2009","02","09","","3.2","","-6.2","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"2009-02-10","2009","02","10","","9.3","","-0.1","","4.6","","13.4","","0.0","","0.0","T","0.0","","0.0","T","3","","22","","35",""
"2009-02-11","2009","02","11","","8.9","","6.5","","7.7","","10.3","","0.0","","25.8","","0.0","","25.8","","1","","","","<31",""
"2009-02-12","2009","02","12","","7.8","","-2.1","","2.9","","15.1","","0.0","","11.8","","0.0","T","11.8","","0","T","29","","85",""
"2009-02-13","2009","02","13","","-0.9","","-7.4","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","0","T","35","","32",""
"2009-02-14","2009","02","14","","-1.8","","-8.2","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2009-02-15","2009","02","15","","1.3","","-8.9","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2009-02-16","2009","02","16","","0.7","","-7.5","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2009-02-17","2009","02","17","","2.2","","-6.8","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","T","22","","32",""
"2009-02-18","2009","02","18","","1.0","","-0.8","","0.1","","17.9","","0.0","","0.0","","8.2","","12.4","","0","T","","","<31",""
"2009-02-19","2009","02","19","","1.3","","-7.9","","-3.3","","21.3","","0.0","","0.0","","0.4","","0.4","","3","","27","","59",""
"2009-02-20","2009","02","20","","-2.6","","-8.8","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","3","","29","","70",""
"2009-02-21","2009","02","21","","-0.5","","-11.2","","-5.9","","23.9","","0.0","","0.0","","4.6","","3.6","","2","","12","","37",""
"2009-02-22","2009","02","22","","-2.0","","-8.3","","-5.2","","23.2","","0.0","","0.0","","0.0","T","0.0","T","5","","25","","54",""
"2009-02-23","2009","02","23","","-6.0","","-11.4","","-8.7","","26.7","","0.0","","0.0","","0.0","","0.0","","4","","34","","59",""
"2009-02-24","2009","02","24","","-3.2","","-15.1","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"2009-02-25","2009","02","25","","2.8","","-6.9","","-2.1","","20.1","","0.0","","0.8","","2.2","","2.8","","3","","","","<31",""
"2009-02-26","2009","02","26","","6.5","","-0.5","","3.0","","15.0","","0.0","","3.8","","0.0","","3.8","","1","","","","<31",""
"2009-02-27","2009","02","27","","9.4","","-12.0","","-1.3","","19.3","","0.0","","5.8","","0.0","T","5.8","","0","T","35","","59",""
"2009-02-28","2009","02","28","","-6.5","","-16.4","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","0","T","36","","35",""
"2009-03-01","2009","03","01","","-4.2","","-12.5","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","0","T","34","","52",""
