"Station Name","WINDSOR A"
"Province","ONTARIO"
"Latitude","42.28"
"Longitude","-82.96"
"Elevation","189.60"
"Climate Identifier","6139525"
"WMO Identifier","71538"
"TC Identifier","YQG"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2014-01-01","2014","01","01","†","-8.2","","-11.2","","-9.7","","27.7","","0.0","","0.0","","16.0","","9.8","","5","","5","","35",""
"2014-01-02","2014","01","02","†","-9.7","","-15.2","","-12.5","","30.5","","0.0","","0.0","","16.2","","9.0","","13","","4","","56",""
"2014-01-03","2014","01","03","†","-10.3","","-18.0","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","17","","20","","44",""
"2014-01-04","2014","01","04","†","-0.7","","-10.8","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","17","","21","","48",""
"2014-01-05","2014","01","05","†","0.6","","-6.3","","-2.9","","20.9","","0.0","","0.0","","14.8","","19.4","","11","","32","","54",""
"2014-01-06","2014","01","06","†","-6.2","","-25.2","","-15.7","","33.7","","0.0","","0.0","","0.8","","0.6","","22","","25","","61",""
"2014-01-07","2014","01","07","†","-17.4","","-25.1","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","20","","24","","56",""
"2014-01-08","2014","01","08","†","-8.3","","-18.7","","-13.5","","31.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"2014-01-09","2014","01","09","†","-2.9","","-20.2","","-11.6","","29.6","","0.0","","0.0","","1.0","","1.0","","16","","","","<31",""
"2014-01-10","2014","01","10","†","4.0","","-2.9","","0.6","","17.4","","0.0","","6.6","","1.0","","6.8","","15","","","","<31",""
"2014-01-11","2014","01","11","†","7.9","","1.5","","4.7","","13.3","","0.0","","5.8","","0.0","T","5.8","","3","","25","","50",""
"2014-01-12","2014","01","12","†","2.8","","0.4","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","1","","29","","50",""
"2014-01-13","2014","01","13","†","6.7","","2.2","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","T","21","","41",""
"2014-01-14","2014","01","14","†","3.6","","-2.3","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","","","25","","59",""
"2014-01-15","2014","01","15","†","-0.9","","-6.4","","-3.7","","21.7","","0.0","","0.0","","2.6","","1.4","","0","T","23","","56",""
"2014-01-16","2014","01","16","†","-2.2","","-6.7","","-4.5","","22.5","","0.0","","0.0","","8.4","","6.0","","2","","19","","46",""
"2014-01-17","2014","01","17","†","0.1","","-7.8","","-3.9","","21.9","","0.0","","0.0","","4.0","","2.8","","9","","23","","35",""
"2014-01-18","2014","01","18","†","-7.0","","-13.7","","-10.4","","28.4","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"2014-01-19","2014","01","19","†","-1.8","","-9.9","","-5.9","","23.9","","0.0","","0.0","","0.2","","0.2","","8","","","","<31",""
"2014-01-20","2014","01","20","†","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.2","","2.8","","1.4","","4","","36","","33",""
"2014-01-21","2014","01","21","†","-11.0","","-16.7","","-13.9","","31.9","","0.0","","0.0","","0.0","T","0.0","T","5","","36","","33",""
"2014-01-22","2014","01","22","†","-11.6","","-18.4","","-15.0","","33.0","","0.0","","0.0","","3.0","","1.4","","5","","","","<31",""
"2014-01-23","2014","01","23","†","-9.2","","-15.5","","-12.4","","30.4","","0.0","","0.0","","0.6","","0.4","","6","","","","<31",""
"2014-01-24","2014","01","24","†","-7.9","","-18.0","","-13.0","","31.0","","0.0","","0.0","","2.4","","1.8","","6","","22","","69",""
