STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TSUN,TMAX,TMIN,AWND,WDF5,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121104,0,-9999,44,6,10,330,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121105,23,-9999,72,6,42,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121106,0,-9999,72,22,70,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121107,0,-9999,89,-33,43,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121108,0,-9999,61,6,72,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121109,0,-9999,44,-6,63,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121110,41,-9999,44,-6,50,310,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121111,10,-9999,-6,-72,79,300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121112,3,-9999,-50,-106,62,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121113,0,-9999,6,-100,21,180,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121114,0,-9999,83,-78,30,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121115,0,-9999,22,-61,33,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121116,0,-9999,56,-67,74,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121117,0,-9999,106,11,38,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121118,0,-9999,117,6,44,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121119,0,-9999,100,-50,37,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121120,0,-9999,106,-67,39,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121121,0,-9999,150,-6,33,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121122,51,-9999,39,-94,89,330,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121123,0,-9999,-78,-150,60,320,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121124,0,-9999,-6,-161,50,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121125,0,-9999,-11,-144,57,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121126,0,-9999,-44,-178,37,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121127,0,-9999,-28,-94,24,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121128,0,-9999,28,-67,40,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121129,0,-9999,-28,-94,51,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121130,0,-9999,22,-28,49,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121201,0,-9999,56,0,48,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121202,0,-9999,100,-11,63,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121203,15,-9999,100,-56,71,280,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121204,0,-9999,-44,-100,42,310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121205,0,-9999,44,-94,75,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121206,0,-9999,39,-83,49,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121207,0,-9999,-61,-111,34,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121208,13,-9999,0,-67,44,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121209,5,-9999,-61,-211,96,10,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121210,3,-9999,-117,-228,34,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121211,0,-9999,-106,-172,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121212,0,-9999,-17,-128,51,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121213,0,-9999,-89,-133,34,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121214,0,-9999,-6,-122,44,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121215,0,-9999,-17,-106,46,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121216,0,-9999,-44,-83,53,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121217,0,-9999,-44,-89,16,140,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121218,13,-9999,-17,-44,29,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121219,0,-9999,-22,-94,44,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121220,0,-9999,-72,-200,42,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121221,0,-9999,-117,-189,30,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121222,0,-9999,-94,-167,53,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121223,23,-9999,-144,-167,56,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121224,5,-9999,-161,-244,44,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121225,0,-9999,-167,-250,17,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121226,13,-9999,-111,-206,14,120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121227,3,-9999,-83,-200,10,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121228,3,-9999,-94,-178,17,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121229,0,-9999,-128,-200,26,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121230,0,-9999,-61,-144,46,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20121231,0,-9999,-106,-239,20,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130101,0,-9999,-61,-244,43,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130102,3,-9999,-17,-161,58,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130103,0,-9999,-56,-206,46,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130104,0,-9999,-33,-139,24,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130105,0,-9999,-89,-172,32,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130106,0,-9999,-83,-172,42,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130107,0,-9999,17,-106,52,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130108,3,-9999,17,-128,46,260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130109,0,-9999,6,-67,67,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130110,15,-9999,61,-17,102,160,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130111,36,-9999,17,-111,74,340,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130112,18,-9999,-111,-178,82,330,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130113,0,-9999,-133,-200,30,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130114,0,-9999,-111,-200,38,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130115,15,-9999,-22,-178,63,190,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130116,8,-9999,28,-200,67,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130117,5,-9999,-111,-183,33,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130118,0,-9999,-28,-111,39,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130119,0,-9999,22,-189,85,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130120,0,-9999,-161,-239,62,310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130121,0,-9999,-200,-256,45,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130122,0,-9999,-128,-267,24,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130123,0,-9999,-128,-256,67,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130124,3,-9999,-106,-250,64,140,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130125,0,-9999,-89,-206,60,310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130126,0,-9999,-78,-200,57,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130127,0,-9999,6,-139,20,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130128,135,-9999,-11,-39,21,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130129,8,-9999,-33,-94,61,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130130,0,-9999,-94,-211,79,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130131,0,-9999,-206,-278,71,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130201,13,-9999,-167,-294,30,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130202,13,-9999,-128,-261,30,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130203,3,-9999,-133,-194,34,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130204,5,-9999,-67,-189,44,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130205,0,-9999,-22,-139,48,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00014914,FARGO HECTOR INTERNATIONAL AIRPORT ND US,274.3,46.92528,-96.81111,20130206,0,-9999,-17,-122,41,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
